"NC Code","Brand Name","Total Available","Size","Cases Per Pallet","Supplier","Supplier Allotment","Broker Name",
="21209","Kraken Original Rum -15Pk","236","50ML","126","Proximo Spirits","320","Lauren Wiseman",
="21217","Elijah Craig Small Batch","532","50ML","204","Heaven Hill","612","Nick Pourasef",
="21221","Wild Turkey American Honey - 12Pk","177","50ML","108","Campari America","204","Barry Sessoms",
="21234","Burnett's 80","104","50ML","102","Heaven Hill","204","Nick Pourasef",
="21236","Jim Beam Kentucky Fire","84","50ML","108","Beam Suntory","216","Bill York",
="21242","Capt. Morgan Spiced 70 - 10Pk","184","50ML","120","Diageo NA","240","Garrett Miller",
="21243","Woodford Reserve - 12Pk (PET)","20","50ML","77","Brown - Forman","154","Lauren Wiseman",
="21244","Grey Goose","0","50ML","63","Bacardi USA","189","Barry Sessoms",
="21261","Jim Beam Peach","61","50ML","108","Beam Suntory","324","Bill York",
="21262","99 Bananas - 10Pk","158","50ML","102","Sazerac Co.","408","Rick Henry",
="21266","Evan Williams Peach","93","50ML","102","Heaven Hill","204","Nick Pourasef",
="21268","New Amsterdam Apple Flavored","94","50ML","98","E & J Gallo Winery","408","Donavan Campbell",
="21270","Skyy Vodka - 12Pk","326","50ML","102","Campari America","243","Barry Sessoms",
="21274","Crown Royal Regal Apple","53","50ML","165","Diageo NA","990","Garrett Miller",
="21275","99 Blue Raspberries","262","50ML","102","Sazerac Co.","306","Rick Henry",
="21277","E & J Brandy - 10Pk","111","50ML","70","E & J Gallo Winery","420","Donavan Campbell",
="21286","99 Long Island Iced Tea","78","50ML","102","Sazerac Co.","306","Rick Henry",
="21287","Ketel One - 12Pk","4","50ML","120","Diageo NA","240","Garrett Miller",
="21292","99 Butterscotch","200","50ML","102","Sazerac Co.","306","Rick Henry",
="21293","99 Watermelon","200","50ML","102","Sazerac Co.","306","Rick Henry",
="21295","99 Pineapples","187","50ML","102","Sazerac Co.","306","Rick Henry",
="21302","Johnnie Walker Black Label - 12Pk","34","50ML","108","Diageo NA","216","Garrett Miller",
="21303","Evan Williams Black Label - 10Pk","348","50ML","102","Heaven Hill","408","Nick Pourasef",
="21304","Evan Williams Honey","88","50ML","102","Heaven Hill","306","Nick Pourasef",
="21307","DiSaronno Amaretto - 20Pk","50","50ML","48","Disaronno International","192","Lauren Wiseman",
="21308","Malibu Coconut Rum - 10Pk","0","50ML","112","Pernod Ricard USA","224","Jack Wooten",
="21313","Jose Cuervo Especial Gold - 10Pk","111","50ML","114","Proximo Spirits","456","Lauren Wiseman",
="21314","Hennessy VS - 12Pk","0","50ML","40","Moet Hennessy","160","Garrett Miller",
="21320","Jim Beam Honey - 10Pk","69","50ML","108","Beam Suntory","216","Bill York",
="21321","Maker's Mark - 12Pk","80","50ML","65","Beam Suntory","130","Bill York",
="21341","Cinerator Hot Cinnamon Liqueur - 10Pk","437","50ML","102","Heaven Hill","510","Nick Pourasef",
="21345","Crown Royal Black","222","50ML","165","Diageo NA","330","Garrett Miller",
="21348","Bacardi Superior Rum - 10Pk","135","50ML","96","Bacardi USA","480","Barry Sessoms",
="21349","Jim Beam 4Y - 10Pk","0","50ML","108","Beam Suntory","324","Bill York",
="21350","Smirnoff 80 - 10Pk","1101","50ML","120","Diageo NA","1560","Garrett Miller",
="21351","Crown Royal - 6Pk","0","50ML","165","Diageo NA","660","Garrett Miller",
="21352","Seagram's Extra Dry - 10Pk","8","50ML","81","Pernod Ricard USA","729","Jack Wooten",
="21356","Hpnotiq - 12Pk","102","50ML","66","Heaven Hill","132","Nick Pourasef",
="21358","Jack Daniel's Black - 10Pk","0","50ML","90","Brown - Forman","360","Lauren Wiseman",
="21359","Johnnie Walker Red Label - 12Pk","18","50ML","108","Diageo NA","216","Garrett Miller",
="21360","Jack Daniel's Honey","0","50ML","90","Brown - Forman","360","Lauren Wiseman",
="21361","Tanqueray Gin - 12Pk","52","50ML","75","Diageo NA","150","Garrett Miller",
="21362","Canadian Mist - 10Pk","269","50ML","90","Sazerac Co.","360","Rick Henry",
="21363","Absolut - 12Pk","0","50ML","66","Pernod Ricard USA","330","Jack Wooten",
="21364","Grand Marnier Cordon Rouge  - 12Pk","246","50ML","56","Campari America","168","Barry Sessoms",
="21366","Wild Turkey 101 - 10Pk","269","50ML","102","Campari America","162","Barry Sessoms",
="21374","Gentleman Jack - 12Pk","0","50ML","55","Brown - Forman","220","Lauren Wiseman",
="21378","Jack Daniel's Tennessee Fire","0","50ML","90","Brown - Forman","360","Lauren Wiseman",
="21379","Jim Beam Apple","0","50ML","108","Beam Suntory","432","Bill York",
="21380","Ciroc Apple","71","50ML","108","Diageo NA","216","Garrett Miller",
="21384","Crown Royal Vanilla","0","50ML","165","Diageo NA","396","Garrett Miller",
="21385","Deep Eddy Lemon","210","50ML","102","Heaven Hill","612","Nick Pourasef",
="21387","Kahlua Coffee - 10Pk","117","50ML","117","Pernod Ricard USA","234","Jack Wooten",
="21388","Jim Beam Vanilla","96","50ML","108","Beam Suntory","324","Bill York",
="21392","Christian Brothers - 10Pk","138","50ML","102","Heaven Hill","204","Nick Pourasef",
="21396","Bailey's Irish Cream - 20Pk","3","50ML","100","Diageo NA","300","Garrett Miller",
="21402","Rumple Minze - 10Pk","92","50ML","110","Diageo NA","360","Garrett Miller",
="21405","Pinnacle - 12Pk","0","50ML","102","Beam Suntory","204","Bill York",
="21413","NC Jr. Walton's Authentic Carolina Moonshine","106","50ML","100","Walton's Distillery","200","Donald Walton Jr",
="21414","Bulleit Bourbon","44","50ML","65","Diageo NA","130","Garrett Miller",
="21424","Deep Eddy Orange","142","50ML","102","Heaven Hill","510","Nick Pourasef",
="21426","Deep Eddy Peach","178","50ML","102","Heaven Hill","306","Nick Pourasef",
="21427","Deep Eddy Cranberry","91","50ML","102","Heaven Hill","204","Nick Pourasef",
="21430","Deep Eddy Vodka","4","50ML","102","Heaven Hill","306","Nick Pourasef",
="21431","Deep Eddy Ruby Red Grapefruit","86","50ML","102","Heaven Hill","306","Nick Pourasef",
="21433","Smirnoff 100 - 10Pk","161","50ML","120","Diageo NA","360","Garrett Miller",
="21436","Southern Comfort","384","50ML","102","Sazerac Co.","408","Rick Henry",
="21437","Absolut Citron - 12Pk","86","50ML","66","Pernod Ricard USA","132","Jack Wooten",
="21453","Don Julio Blanco","0","50ML","72","Diageo NA","216","Garrett Miller",
="21457","Lunazul Blanco","124","50ML","92","Heaven Hill","276","Nick Pourasef",
="21458","Lunazul Reposado","190","50ML","92","Heaven Hill","276","Nick Pourasef",
="21459","Jagermeister - 24Pk","57","50ML","30","Mast-Jagermeister US","120","Barry Sessoms",
="21462","Smirnoff Citrus - 10Pk","139","50ML","90","Diageo NA","270","Garrett Miller",
="21464","Goldschlager Cinnamon Schnapps - 12Pk","0","50ML","102","Sazerac Co.","198","Barry Sessoms",
="21472","Bacardi Limon - 10Pk","0","50ML","96","Bacardi USA","192","Barry Sessoms",
="21473","Bacardi Gold - 10Pk","26","50ML","96","Bacardi USA","192","Barry Sessoms",
="21483","New Amsterdam Peach Flavored","55","50ML","102","E & J Gallo Winery","408","Donavan Campbell",
="21484","New Amsterdam Pineapple Flavored","19","50ML","102","E & J Gallo Winery","408","Donavan Campbell",
="21487","E & J VSOP Brandy - 10Pk","0","50ML","70","E & J Gallo Winery","420","Donavan Campbell",
="21492","Larceny","154","50ML","102","Heaven Hill","204","Nick Pourasef",
="21502","Patron Silver - 6Pk","0","50ML","66","Bacardi USA","288","Barry Sessoms",
="21515","Jim Beam Red Stag","92","50ML","108","Beam Suntory","216","Bill York",
="21517","Capt. Morgan Spiced 100","82","50ML","120","Diageo NA","150","Garrett Miller",
="21547","Jack Daniel's TN Apple","0","50ML","90","Brown - Forman","360","Lauren Wiseman",
="21566","NC Mag Walton's Salted Caramel Moonshine","43","50ML","100","Walton's Distillery","300","Donald Walton Jr",
="21573","NC Social House Vodka","120","50ML","65","Three Stacks Distilling Co.","195","Cary Joshi",
="21580","Kinky Pink Liqueur - 10Pk","188","50ML","160","Associated Brewing","480","Jason Lemansky",
="21581","Kinky Blue Liqueur - 10Pk","197","50ML","160","Associated Brewing","480","Jason Lemansky",
="21584","Kinky Green","208","50ML","160","Associated Brewing","384","Jason Lemansky",
="21593","Kinky Aloha Liqueur","642","50ML","160","Associated Brewing","480","Jason Lemansky",
="21597","Tito's Handmade Vodka","411","50ML","130","Fifth Generation","1040","Donavan Campbell",
="21800","Courvoisier VS","0","100ML","140","Beam Suntory","560","Bill York",
="21806","Courvoisier VS","0","200ML","78","Beam Suntory","156","Bill York",
="21807","Hennessy VS","0","100ML","44","Moet Hennessy","264","Garrett Miller",
="21814","Paul Masson Grande Amber (PET)","579","100ML","140","Sazerac Co.","560","Rick Henry",
="21819","Maker's Mark","83","200ML","90","Beam Suntory","180","Bill York",
="21821","Gentleman Jack","0","200ML","98","Brown - Forman","392","Lauren Wiseman",
="21826","Jack Daniel's TN Honey PET","0","200ML","63","Brown - Forman","252","Lauren Wiseman",
="21828","1800 Silver Tequila Reserva","12","200ML","60","Proximo Spirits","240","Lauren Wiseman",
